"qseqid","sseqid","log2FoldChange","lfcSE","padj","function.","external_gene_name"
"104425597","AT5G44530",-1.18898531149348,0.296591428279261,0.000635370615105159,"Subtilase family protein [Source:NCBI gene (formerly Entrezgene);Acc:834480]","AT5G44530"
"104425617","AT3G14470",-2.26785051200316,0.502321082016722,8.88644695472648e-05,"NB-ARC domain-containing disease resistance protein [Source:NCBI gene (formerly Entrezgene);Acc:820670]","AT3G14470"
"104425628","AT2G36200",-1.4531350526354,0.297598231274589,1.81438605122918e-05,"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818192]","AT2G36200"
"104425632","AT4G18590",-1.7069327449417,0.282917425256802,5.65134141921732e-08,"Nucleic acid-binding, OB-fold-like protein [Source:NCBI gene (formerly Entrezgene);Acc:827591]","AT4G18590"
"104425633","AT3G52720",-1.00474979424509,0.245879545325309,0.000480213628652801,"alpha carbonic anhydrase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824438]","ACA1"
"104425649","AT3G10080",-2.91317169758756,0.32847678152672,1.93306898744336e-16,"RmlC-like cupins superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820169]","AT3G10080"
"104425653","AT3G59340",-1.76843742540938,0.690088924421314,0.045217102908341,"solute carrier family 35 protein (DUF914) [Source:NCBI gene (formerly Entrezgene);Acc:825103]","AT3G59340"
"104425664","AT2G36450",-5.54217174116645,1.00172296123874,8.26491036179716e-07,"Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818219]","HRD"
"104425674","AT2G36570",-1.63410880766484,0.33390460219289,1.7301451146719e-05,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818230]","AT2G36570"
"104425675","AT3G61040",1.17534069870176,0.430238469758155,0.0302715507565334,"cytochrome P450, family 76, subfamily C, polypeptide 7 [Source:NCBI gene (formerly Entrezgene);Acc:825276]","CYP76C7"
"104425680","AT5G48460",-1.28214492863576,0.286671494740537,0.000106043145527621,"Actin binding Calponin homology (CH) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:834901]","AT5G48460"
"104425688","AT5G48540",-3.39798714805157,0.422275498635468,1.21685374166572e-13,"receptor-like protein kinase-related family protein [Source:NCBI gene (formerly Entrezgene);Acc:834910]","AT5G48540"
"104425693","AT5G50915",-1.02603831433579,0.323410336326624,0.00947175462728499,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835164]","AT5G50915"
"104425701","AT4G13010",3.30601048218857,1.13133226589614,0.018779795851932,"Oxidoreductase, zinc-binding dehydrogenase family protein [Source:NCBI gene (formerly Entrezgene);Acc:826914]","AT4G13010"
"104425703","AT4G13830",2.8398971269449,0.810985114669715,0.00352171716516974,"DNAJ-like 20 [Source:NCBI gene (formerly Entrezgene);Acc:827017]","J20"
"104425704","AT3G25180",-1.44096162599782,0.300516311780452,2.6866191047618e-05,"cytochrome P450, family 82, subfamily G, polypeptide 1 [Source:NCBI gene (formerly Entrezgene);Acc:822110]","CYP82G1"
"104425728","AT5G04700",2.41755545048164,0.489087686206002,1.39429008091066e-05,"Ankyrin repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:830348]","AT5G04700"
"104425730","AT2G32720",-1.45135958978727,0.161964042058668,8.98926300650392e-17,"cytochrome B5  [Source:NCBI gene (formerly Entrezgene);Acc:817832]","CB5-B"
"104425731","AT5G48800",-1.18524958868402,0.305583767040917,0.00101093807971047,"Phototropic-responsive NPH3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:834938]","AT5G48800"
"104425733","AT3G54420",2.55775722355749,0.829084723491344,0.0121247203666271,"homolog of carrot EP3-3 chitinase [Source:NCBI gene (formerly Entrezgene);Acc:824608]","EP3"
"104425761","AT5G50930",1.19888970669715,0.374521259812752,0.00873346158080975,"Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835166]","AT5G50930"
"104425772","AT5G35525",1.25799816589869,0.407971072520457,0.0121745390583012,"PLAC8 family protein [Source:NCBI gene (formerly Entrezgene);Acc:833517]","AT5G35525"
"104425782","AT1G13360",-1.0192333794936,0.190711777944892,2.09520948626768e-06,"","AT1G13360"
"104425786","AT1G68510",5.41348613603897,1.32929184854479,0.000505073464901918,"LOB domain-containing protein 42 [Source:NCBI gene (formerly Entrezgene);Acc:843180]","LBD42"
"104425795","AT1G48780",-1.17197715564152,0.309171739940682,0.00137229207117919,"","AT1G48780"
"104425796","AT3G21460",2.21027595760595,0.538845458684516,0.000452258454290109,"Glutaredoxin family protein [Source:NCBI gene (formerly Entrezgene);Acc:5008019]","AT3G21460"
"104425799","AT1G18370",-2.07514497423692,0.354999673506083,1.56525575613754e-07,"ATP binding microtubule motor family protein [Source:NCBI gene (formerly Entrezgene);Acc:838418]","HIK"
"104425811","AT3G18180",-2.26652161466548,0.483433035194994,4.26818444549467e-05,"Glycosyltransferase family 61 protein [Source:NCBI gene (formerly Entrezgene);Acc:821345]","AT3G18180"
"104425812","AT1G73700",1.53071106770793,0.253830760431822,5.73173420492286e-08,"MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:843705]","AT1G73700"
"104425815","AT2G29470",2.773495289934,0.411390695065326,9.01160592241407e-10,"glutathione S-transferase tau 3 [Source:NCBI gene (formerly Entrezgene);Acc:817496]","GSTU3"
"104425818","AT1G18070",2.08189517224309,0.718884419252445,0.0201049725446502,"Translation elongation factor EF1A/initiation factor IF2gamma family protein [Source:NCBI gene (formerly Entrezgene);Acc:838387]","AT1G18070"
"104425834","AT1G18210",1.06427349019354,0.376971054386202,0.0241552151304038,"Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:838401]","AT1G18210"
"104425839","AT3G17970",-1.11289154019179,0.352455283417003,0.00990222678122815,"translocon at the outer membrane of chloroplasts 64-III [Source:NCBI gene (formerly Entrezgene);Acc:819660]","TOC64-III"
"104425841","AT3G17930",1.09180642299204,0.281715553796168,0.0010217103863819,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:819775]","DAC"
"104425843","AT1G18280",-1.76723352524752,0.200848376010038,3.36262967655495e-16,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838408]","AT1G18280"
"104425845","AT1G79620",-2.8279403557845,0.473857592869203,8.04394060529561e-08,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:844301]","AT1G79620"
"104425846","AT1G48480",-1.04259993965693,0.288663563448348,0.00248838251916627,"receptor-like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:841269]","RKL1"
"104425849","AT1G66200",-1.02367390217828,0.210342134308979,1.95053911175989e-05,"","GSR2"
"104425850","AT1G10170",2.45309673998088,0.772607258648189,0.00941378853679164,"NF-X-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:837555]","NFXL1"
"104425853","AT1G73480",2.35983939830114,0.294143182080549,1.44439016804737e-13,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843683]","AT1G73480"
"104425859","AT1G17950",-1.11079447056793,0.234269207440178,3.39882302876165e-05,"myb domain protein 52 [Source:NCBI gene (formerly Entrezgene);Acc:838374]","MYB52"
"104425863","AT1G18330",-1.33008509633399,0.264281582278733,9.34061882363613e-06,"Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838413]","EPR1"
"104425870","AT1G48405",-1.0449843501481,0.349323647072068,0.0156065459360053,"Kinase interacting (KIP1-like) family protein [Source:NCBI gene (formerly Entrezgene);Acc:841261]","AT1G48405"
"104425881","AT1G17860",-1.23394137278741,0.247661890130282,1.1660818488215e-05,"","KTI5"
"104425882","AT1G17940",2.6974077061928,0.829039169891614,0.00751317760336131,"Endosomal targeting BRO1-like domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:838373]","AT1G17940"
"104425883","AT1G54540",1.81890229182954,0.542418486546939,0.0055882123767552,"Late embryosis abundant (LEA) hydroxyproline-rich glycoprotein family [Source:NCBI gene (formerly Entrezgene);Acc:841896]","AT1G54540"
"104425894","AT1G17830",1.22704339625641,0.238496476038291,5.4569647537892e-06,"","AT1G17830"
"104425895","AT1G17840",1.98933675593814,0.565344080801314,0.00334032543982625,"white-brown complex-like protein [Source:NCBI gene (formerly Entrezgene);Acc:838363]","ABCG11"
"104425907","AT1G05680",-1.75073891007679,0.360882484699329,2.08779992654975e-05,"Uridine diphosphate glycosyltransferase 74E2 [Source:NCBI gene (formerly Entrezgene);Acc:837075]","UGT74E2"
"104425908","AT1G05680",1.48083951570481,0.437668710521033,0.00508874489752144,"Uridine diphosphate glycosyltransferase 74E2 [Source:NCBI gene (formerly Entrezgene);Acc:837075]","UGT74E2"
"104425921","AT3G10020",4.9837576738807,1.10603526323114,9.20694943349827e-05,"plant/protein [Source:NCBI gene (formerly Entrezgene);Acc:820163]","AT3G10020"
"104425922","AT3G10020",4.45559462944082,0.915302521735406,1.94075208964281e-05,"plant/protein [Source:NCBI gene (formerly Entrezgene);Acc:820163]","AT3G10020"
"104425924","AT3G10020",4.99026375402158,1.36285076864917,0.00211600834993854,"plant/protein [Source:NCBI gene (formerly Entrezgene);Acc:820163]","AT3G10020"
"104425926","AT3G10020",3.41898384101153,0.82639574271566,0.000394887712114263,"plant/protein [Source:NCBI gene (formerly Entrezgene);Acc:820163]","AT3G10020"
"104425949","AT3G53190",-2.59911351752063,0.359536688118884,3.84410037036591e-11,"Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824485]","AT3G53190"
"104425956","AT2G47120",-1.64833266914997,0.303154541645207,1.33569020584371e-06,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819325]","AT2G47120"
"104425990","AT2G03350",-1.43586855540305,0.179431445279643,1.65635106510379e-13,"DUF538 family protein (Protein of unknown function, DUF538) [Source:NCBI gene (formerly Entrezgene);Acc:814864]","AT2G03350"
"104425991","AT3G25400",-1.47755542659544,0.320994785410758,6.14780083548757e-05,"dCTP pyrophosphatase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:822124]","AT3G25400"
"104426006","AT1G74310",2.05011647197935,0.369639504099122,7.70375725887545e-07,"heat shock protein 101 [Source:NCBI gene (formerly Entrezgene);Acc:843771]","HSP101"
"104426030","AT3G02210",-1.70677593693454,0.305045656991874,5.98091999178152e-07,"COBRA-like protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:821245]","COBL1"
"104426064","AT3G02875",1.58850198724489,0.437504533360164,0.0023412878993321,"Peptidase M20/M25/M40 family protein [Source:NCBI gene (formerly Entrezgene);Acc:821199]","ILR1"
"104426075","AT4G31400",-1.60178471655491,0.453382377949649,0.00319434494348761,"protein CTF7 [Source:NCBI gene (formerly Entrezgene);Acc:829267]","CTF7"
"104426079","AT5G23680",1.46222898055433,0.342489164451755,0.000238272217890896,"Sterile alpha motif (SAM) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:832433]","AT5G23680"
"104426082","AT3G42660",-1.37813678695137,0.256812614757694,1.89446234330889e-06,"transducin family protein / WD-40 repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:823286]","AT3G42660"
"104426087","AT5G35520",-1.77349894455365,0.357549019619986,1.28979810893257e-05,"minichromosome instability 12 (mis12)-like protein [Source:NCBI gene (formerly Entrezgene);Acc:833516]","MIS12"
"104426094","AT1G74070",-1.0648025542699,0.300260837455877,0.003063622301595,"Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:843747]","AT1G74070"
"104426097","AT3G18570",1.99871128934816,0.500761952456953,0.000676130495461119,"Oleosin family protein [Source:NCBI gene (formerly Entrezgene);Acc:821388]","AT3G18570"
"104426101","AT1G67260",1.34872982376226,0.299065683800391,9.06851490702836e-05,"TCP family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:3767658]","TCP1"
"104426117","AT1G60690",1.31013603935892,0.335410686592579,0.000918446217754567,"NAD(P)-linked oxidoreductase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:842363]","AT1G60690"
"104426121","AT4G24990",-1.04031186954954,0.222725155561148,4.60173500350075e-05,"Ubiquitin family protein [Source:NCBI gene (formerly Entrezgene);Acc:828602]","ATGP4"
"104426131","AT5G23660",2.66703666527732,0.460187712908794,2.06189316934361e-07,"bidirectional sugar transporter SWEET12-like protein [Source:NCBI gene (formerly Entrezgene);Acc:832431]","SWEET12"
"104426147","AT2G03710",5.03283704305051,1.6926113353839,0.0164236196521438,"K-box region and MADS-box transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:814898]","SEP4"
"104426173","AT5G63400",1.39391328296297,0.361049304993574,0.00107553334634547,"adenylate kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:836459]","ADK1"
"104426184","AT5G03860",3.41616271056029,0.697192152723075,1.68590383109744e-05,"malate synthase [Source:NCBI gene (formerly Entrezgene);Acc:831690]","MLS"
"104426185","AT5G50360",3.45092775322303,0.454606393448382,3.28061348690508e-12,"von willebrand factor A domain protein [Source:NCBI gene (formerly Entrezgene);Acc:835103]","AT5G50360"
"104426206","AT3G48360",1.45925877264667,0.199506006738026,2.14631755435618e-11,"BTB and TAZ domain protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:823994]","BT2"
"104426210","AT1G78790",-1.47762308558736,0.379719800824348,0.000967325612337191,"centromere protein X [Source:NCBI gene (formerly Entrezgene);Acc:844215]","AT1G78790"
"104426233","AT5G26660",-1.33787781443791,0.341727551060541,0.000890254389926109,"myb domain protein 86 [Source:NCBI gene (formerly Entrezgene);Acc:832723]","MYB86"
"104426240","AT5G50130",-1.09276779561638,0.263244097722983,0.000374426203417657,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835078]","AT5G50130"
"104426252","AT5G40370",4.2459902951695,0.882721172412036,2.51864071960119e-05,"Glutaredoxin family protein [Source:NCBI gene (formerly Entrezgene);Acc:834035]","GRXC2"
"104426270","AT1G62400",-1.39016440604809,0.222106121844505,1.57528564875131e-08,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:842538]","HT1"
"104426279","AT3G01430",-1.50221157622096,0.252059885836554,8.41670614159062e-08,"NHL domain protein [Source:NCBI gene (formerly Entrezgene);Acc:821144]","AT3G01430"
"104426289","AT5G62880",-1.20332337067319,0.215891754528987,6.71146307677364e-07,"RAC-like 10 [Source:NCBI gene (formerly Entrezgene);Acc:836408]","RAC10"
"104426300","AT1G19020",2.91704243367618,0.760707272211695,0.001173377138974,"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:838483]","AT1G19020"
"104426302","AT3G48160",-1.71458757792102,0.377812997017826,8.06171407521376e-05,"DP-E2F-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:823971]","DEL1"
"104426312","AT1G27210",-1.09411810666214,0.24775043618058,0.000133007572844526,"ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839610]","AT1G27210"
"104426330","AT3G47950",-1.11271943032518,0.237023427739201,4.16317871183051e-05,"H[+]-ATPase 4 [Source:NCBI gene (formerly Entrezgene);Acc:823950]","HA4"
"104426332","AT1G18880",2.43693432459794,0.507514399338293,2.60367737476808e-05,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838469]","NRT1.9"
"104426333","AT1G05160",-1.52504523894531,0.363105919100042,0.000311616558488405,"cytochrome P450, family 88, subfamily A, polypeptide 3 [Source:NCBI gene (formerly Entrezgene);Acc:839311]","CYP88A3"
"104426334","AT2G32440",1.63801182399116,0.283347146070058,2.22526736647401e-07,"ent-kaurenoic acid hydroxylase 2 [Source:NCBI gene (formerly Entrezgene);Acc:817805]","KAO2"
"104426341","AT5G60800",1.17789489483623,0.387613632003624,0.0137478624689441,"Heavy metal transport/detoxification superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836201]","AT5G60800"
"104426354","AT3G51740",-2.42732957655565,0.430668217101659,4.84273331037429e-07,"inflorescence meristem receptor-like kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:824337]","IMK2"
"104426357","AT2G38320",-1.96919139838952,0.274175396343546,5.24458983738718e-11,"TRICHOME BIREFRINGENCE-LIKE 34 [Source:NCBI gene (formerly Entrezgene);Acc:818412]","TBL34"
"104426361","AT2G40300",4.1011321260903,0.529458672198735,1.07126506944328e-12,"ferritin 4 [Source:NCBI gene (formerly Entrezgene);Acc:818622]","FER4"
"104426362","AT2G40300",2.96654195394894,0.302188608140288,4.4070394826112e-20,"ferritin 4 [Source:NCBI gene (formerly Entrezgene);Acc:818622]","FER4"
"104426370","AT5G01360",-1.76000322409645,0.277892989054726,1.03325462225704e-08,"trichome birefringence-like protein (DUF828) [Source:NCBI gene (formerly Entrezgene);Acc:830298]","TBL3"
"104426374","AT1G58330",1.29978239548964,0.419738334668171,0.0117283160098107,"transcription factor-like protein [Source:NCBI gene (formerly Entrezgene);Acc:842202]","ZW2"
"104426376","AT5G01410",2.30215634856274,0.43269946218866,2.35362778175379e-06,"Aldolase-type TIM barrel family protein [Source:NCBI gene (formerly Entrezgene);Acc:831738]","RSR4"
"104426378","AT3G08940",-1.18965993897477,0.368659920218605,0.00810406768563772,"light harvesting complex photosystem II [Source:NCBI gene (formerly Entrezgene);Acc:820043]","LHCB4.2"
