"qseqid","sseqid","pident","length","mismatch","evalue","bitscore","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"104415158","AT3G16660",53.061,98,44,2.46e-21,92,3.2873516692269,-3.34923672831612,2.27713464542787,-1.47081189732934,0.141341994049076,0.312765714246928
"104415159","AT5G49100",42.958,142,54,2.8e-12,68.2,27.1935468528459,-0.761889578055051,0.391831660735296,-1.94443087275112,0.0518435139334657,0.152530526136434
"104415160","AT4G22730",54.785,303,110,6.87e-98,320,32.1217945158325,-0.329892840115431,0.453130822090389,-0.728030017012669,0.466595211678661,0.666247529761586
"104415161","AT3G06860",56.693,254,39,2.11e-131,277,5000.57482612924,0.0514719648876284,0.157551157079417,0.326700011867783,0.743894791272668,0.864441099540096
"104415162","AT4G15930",86.111,36,5,1.62e-14,71.2,1095.63239216853,-0.461375588702246,0.187396638283465,-2.46202702955828,0.0138154254646004,0.0563928360711839
"104415163","AT5G49120",46.97,66,34,3.14e-11,62,641.728545497188,1.71852204927047,0.376126632825885,4.56899857465293,4.90060115108585e-06,7.06979362379042e-05
"104415164","AT5G49130",63.057,471,167,8.47e-168,490,0.963017569269782,-3.41043958695929,2.4241572697586,-1.40685574715163,0.159470168029853,NA
"104415165","AT3G06850",53.179,173,37,2.4e-46,175,684.658030165591,-0.115372440345758,0.224487505609437,-0.513937023054115,0.607296021738194,0.773920094254934
"104415167","AT5G46860",85,40,6,1.5e-15,75.1,272.076835411973,-0.183293716543856,0.218596797864474,-0.838501379409475,0.401749173318524,0.610031362334964
"104415168","AT2G26740",69.811,159,45,2.59e-62,218,967.462049665941,-0.949894163601041,0.297980201920215,-3.18777609210217,0.0014337151080044,0.00907241119867207
"104415169","AT2G26740",69.828,116,34,5.1e-44,156,772.80570299921,-0.272250079162508,0.220402638172876,-1.23523965692718,0.216741324158812,0.417076287855521
"104415170","AT3G06840",41.765,170,67,5.29e-28,92.8,84.3324127414794,-1.73774206810389,0.377453089369688,-4.60386235281783,4.14726628002362e-06,6.12709737642443e-05
"104415171","AT3G16720",38.961,77,32,6.88e-17,52,552.761417702364,-0.832513910956016,1.06759302322298,-0.779804563018516,NA,NA
"104415172","AT3G16730",34.591,318,141,1.1e-38,104,121.402461474681,-1.14399230069729,0.242154159054969,-4.72423147783971,2.3098719733256e-06,3.65768615843444e-05
"104415175","AT3G16770",68.085,94,15,3.84e-23,99,1373.04451124046,2.40910708296575,0.415769953557659,5.79432703674594,6.85956760833904e-09,2.07019549488889e-07
"104415177","AT3G44350",66.304,92,30,4.52e-29,114,24.6677403265383,-0.504655835725376,0.66345565050742,-0.760647430373693,0.446867681950549,0.65025331318485
"104415178","AT3G06780",56.863,51,17,2.69e-12,63.2,181.025012822568,-0.432336313138186,0.241020461033204,-1.79377431810084,0.0728491976664957,0.196094501550432
"104415179","AT3G16785",51.667,180,65,2.49e-56,134,442.783988498767,0.406191960439319,0.24395644209366,1.66501838177888,0.0959090885783194,0.238656319356527
"104415183","AT1G24020",31.579,95,54,7.65e-06,46.2,0.696644096846927,-0.921009920422678,2.7696754617736,-0.332533516339454,0.739486435815324,NA
"104415199","AT3G44350",65.217,92,31,5.59e-28,111,9.43731407607618,0.522287613951503,1.00724843687852,0.518529088583233,0.604089170130983,0.771634973643388
"104415214","AT4G16120",69.69,452,132,0,636,60.2833327707362,-2.27940116879934,0.437015631965599,-5.21583440516098,1.82991601854084e-07,3.90004306731007e-06
"104415216","AT3G06740",53.982,113,26,1.88e-20,89,733.016057649716,0.687450110061662,0.231435553725277,2.97037382111865,0.00297437565497441,0.0165283442757125
"104415217","AT4G16143",73.373,169,20,1.26e-96,249,2374.17029430106,0.0688398727831155,0.132168556173686,0.520849094338681,0.602471899756262,0.770866840911269
"104415218","AT4G16144",41.558,231,44,3.45e-37,147,1432.17151915907,0.223527635261147,0.10529650965303,2.12283993076037,0.033767267488759,0.111535146201311
"104415219","AT1G56320",50,78,39,5.06e-23,96.7,76.7211176273503,-0.031211120901914,0.433642258175556,-0.0719743528530341,0.942622318361559,0.973089221666544
"104415220","AT2G36220",44.118,102,47,3.66e-11,50.8,323.041399024326,-0.57677756305084,0.28498770940742,-2.02386820207139,0.04298371445435,0.1329950059729
"104415221","AT3G16890",55.857,589,259,0,681,318.76053789379,0.25322928030835,0.182802744380401,1.38525972991628,0.165973062583484,0.348417488467546
"104415222","AT5G64130",52.778,36,15,1.42e-06,36.2,83.2622715873931,0.525102209511595,0.381865966436416,1.37509559810177,0.169101808893876,0.35260456434529
"104415223","AT1G02640",56.319,364,123,0,429,1865.896449066,2.47152175283635,0.907922119728466,2.7221737406018,NA,NA
"104415224","AT3G16920",82.222,90,16,6.76e-63,160,35782.567340157,-1.65129198147744,0.21934893083253,-7.52815149456178,5.14636630288356e-14,5.0776281235933e-12
"104415225","AT3G16940",51.489,235,113,6.89e-73,261,6216.95751242456,0.415025872184844,0.140492353880919,2.95408156188072,0.00313601111705886,0.0172734650988028
"104415226","AT1G02620",88.421,95,11,7.35e-44,155,328.512569193691,-0.596502524644525,0.243589259065998,-2.44880470892564,0.014333113790342,0.0579443846612996
"104415227","AT3G06680",56.098,82,4,1.2e-19,81.6,4078.16496323179,-0.0319652819278903,0.23647143255746,-0.13517608271825,0.892472656737554,0.946190014570946
"104415228","AT5G49430",67.358,193,62,5.99e-77,287,992.568541366021,0.112558509679095,0.172489126536381,0.652554233065552,0.514043698904164,0.703491202079523
"104415229","AT5G24120",45.817,251,113,4.62e-48,181,205.413007574695,-0.436158113327561,0.29647689592697,-1.47113693957116,0.141254086917753,0.312669267700436
"104415230","AT3G62420",39.516,124,70,3.93e-15,72.8,524.200112112661,2.37021813489145,0.484195948243612,4.89516309149065,9.82242341227133e-07,1.72154747731349e-05
"104415231","AT3G17030",51.538,130,23,7e-25,113,32.6851981731082,-1.68814299310297,0.467092178807517,-3.61415384306538,0.000301330107555023,0.00247106450886011
"104415232","AT3G66658",64,125,16,2.76e-39,157,999.371356997245,-0.417140363403593,0.160695563978732,-2.59584243071452,0.00943593264204639,0.0419510236794178
"104415233","AT1G22900",40.816,147,85,9.79e-33,120,7.94386835357909,-2.40040295659135,0.928254120136827,-2.58593299455275,0.00971158077752737,0.0429061196775117
"104415234","AT3G06650",62.791,215,12,1.73e-69,247,1669.80772072079,-1.30746326680574,0.22016543213528,-5.93854927235978,2.875552329478e-09,9.49033165300704e-08
"104415235","AT1G67890",52.632,152,60,3.54e-71,160,1576.06549963227,-0.0226230976599483,0.170132578330666,-0.132973342800804,0.894214462617427,0.947165924610572
"104415236","AT3G06610",93.548,31,2,2.53e-10,59.7,926.584621153707,0.115080627023279,0.209498272957596,0.54931539720412,0.582789022597248,0.756411418041908
"104415238","AT4G16180",68.675,83,26,2.95e-30,131,1585.97246797692,0.188160977882977,0.153413166255913,1.22649823659268,0.220011238506606,0.4209286818211
"104415239","AT5G49480",49.398,166,56,1.8e-38,134,839.653700286414,0.22609059661802,0.384877351699207,0.587435440458747,0.556911297459172,0.737097701299387
"104415243","AT1G47550",65.254,118,12,8.84e-38,157,3514.48411165551,0.169019297477288,0.127919871796628,1.32129039142567,0.186404556562013,0.377101528718512
"104415244","AT3G17100",47.742,155,77,6.34e-23,97.4,1633.44279112831,-0.841649462625652,0.247983934726301,-3.39396769211917,0.00068887819048387,0.0049399656363593
"104415245","AT2G47260",83.673,49,8,4.39e-19,90.1,324.017846618455,0.551684913212905,0.317743073799884,1.73626101936799,0.0825176923278456,0.21456729101614
"104415246","AT3G06580",50.968,155,34,1.73e-35,143,3074.17029089681,-0.599587873217953,0.164941913318354,-3.6351456167523,0.000277823664093251,0.00230984919074348
"104415247","AT3G17120",48.544,103,44,1.37e-13,71.6,767.334261812687,-0.212056238009806,0.170908945666266,-1.24075563852514,0.214696033607008,0.414468952337864
"104415249","AT3G17130",45.033,151,78,1.53e-34,125,235.848791328535,0.0547293754768792,0.281669263244647,0.194303683854008,0.84593810130759,0.921897089665066
"104415254","AT5G49600",53.247,154,52,4.98e-43,144,206.717305590046,-0.587274262782144,0.28914964725746,-2.03103918110345,0.0422510201656829,0.13143269734755
"104415255","AT1G09320",53.03,132,61,3.34e-33,136,55.6687482358798,-0.517199833351358,0.275218771540162,-1.87923167615725,0.0602128662276768,0.169959653817404
"104415256","AT3G17180",41.06,151,32,2.8e-49,93.2,29.3318048410284,-0.652937132880672,0.376274477460264,-1.73526819381372,0.0826933126349182,0.214865552111613
"104415258","AT5G23210",40,135,46,3.96e-41,98.6,60.3693870932399,-0.8069077786825,0.300040312114559,-2.68933122018089,0.00715953416712894,0.0335594244398745
"104415259","AT3G17180",63.158,57,20,2.69e-26,81.3,403.061151196684,0.14435008547619,0.203546628755473,0.709174533416629,0.478216174963267,0.675661126833241
"104415260","AT3G06510",65.517,174,39,2.88e-91,226,1618.33536714524,0.66887799323986,0.153890595713768,4.34645138734762,1.38357697610509e-05,0.000175075224716293
"104415262","AT5G49620",44.904,314,102,4e-52,184,103.337132696333,1.45554185965182,0.455492137964032,3.19553673562364,0.00139571013929629,0.00887630126451721
"104415263","AT5G49930",50.774,323,121,7.05e-80,290,1349.9373646673,0.34335066101552,0.114015996174518,3.01142534850962,0.00260024330618824,0.0147990451016579
"104415264","AT5G30510",72.619,168,16,1.98e-68,237,1140.43510967639,-0.133131993569585,0.19822041462057,-0.671636137097303,0.501815366805561,0.694366989678779
"104415265","AT5G30490",64.516,124,38,1.64e-36,138,977.646837919887,0.0898680608640389,0.210299366988147,0.427333958019493,0.669136102405761,0.817318511604328
"104415266","AT1G48030",86.744,430,55,0,759,3920.36573835693,-0.348912992042414,0.118559789215446,-2.94292857933789,0.00325123415152262,0.0177900572595822
"104415268","AT3G62260",62.145,317,113,7.46e-133,402,1086.88843967412,0.166244460646498,0.222382576521155,0.747560637380615,0.454725214841704,0.656473759971513
"104415269","AT3G06440",57.732,97,41,3.74e-46,121,829.052488724623,-0.194441166127685,0.163840082832197,-1.186774095609,0.235316739286533,0.439135490323879
"104415270","AT1G48090",53.81,210,55,2.23e-91,200,1296.59457851361,0.252118023801688,0.319180237262385,0.78989233783429,0.429590646519707,0.635672922074243
"104415271","AT1G48100",83.974,156,25,3.43e-81,272,254.035845384828,-1.83046684583678,0.416118275376128,-4.39891000745455,1.0879592617318e-05,0.000142525693814057
"104415272","AT1G48100",69.62,158,48,2.99e-65,230,183.738809957654,-0.182846765333269,0.323305097271981,-0.565554848581459,0.5716964287201,0.747792603051211
"104415273","AT3G17300",73.529,34,9,5.69e-10,57.4,660.679372313393,-0.109767203388337,0.249442321093027,-0.440050440949034,0.659900574872311,0.811022405128348
"104415274","AT3G09640",80,25,5,1.98e-11,46.2,3.50210362415958,-0.500166360533866,0.990322930209244,-0.505053801418277,0.613521048325401,0.778467419472376
"104415275","AT2G47160",82.243,107,19,1.35e-88,191,6188.5171289389,-0.00757703826088241,0.307081696527998,-0.0246743402376363,0.980314722371839,0.990789865906891
"104415276","AT3G17310",48.522,406,188,7.17e-115,379,1513.87349973678,0.0898728800170807,0.130898933722247,0.686582216229362,0.492346038316804,0.686604160867211
"104415277","AT3G17330",50.379,264,71,2.18e-71,249,1591.04852936605,0.506340234028115,0.232842131553382,2.17460745033607,0.0296595455479213,0.101030064735785
"104415278","AT1G27970",42.424,99,49,1.2e-18,82,18.9633500265251,0.905659340218019,0.505431529880506,1.79185366696877,0.0731564094998564,0.19654646893906
"104415280","AT5G37360",60.465,43,17,1.46e-09,58.5,20.6030856823679,-0.563463082043994,0.511768402677083,-1.10101186219488,0.270891494469272,0.480937221022644
"104415281","AT5G02280",86.364,66,9,1.08e-32,124,655.408298786252,-0.147407299767593,0.152841297381002,-0.964446797387081,0.334821969674935,0.547678762986918
"104415282","AT3G17340",49.776,223,110,8.97e-44,177,595.037356156458,-0.6345785234841,0.207252430474802,-3.06186287914849,0.00219964191241483,0.0129230679751243
"104415283","AT3G16520",46.187,459,216,5.03e-128,385,14.9757534948528,-2.1414294847764,0.96457583082942,-2.22007375297288,0.0264137615599802,0.0925892576024251
"104415284","AT3G17360",42.757,428,237,1.22e-90,298,585.655588006807,-2.09264438420444,0.375304134479677,-5.57586285881368,2.46305915920464e-08,6.63826202048104e-07
"104415285","AT3G17365",70.588,51,14,6.66e-16,79.3,706.886957056541,0.0654850399792298,0.145407602384435,0.45035499454903,0.652454490812529,0.806017942530476
"104415286","AT1G48170",73.913,23,6,2.03e-18,46.2,415.979140210451,0.107854210062592,0.155909739011778,0.691773398802527,0.489079644526435,0.683989166340236
"104415287","AT3G15580",68.889,45,14,7.23e-22,70.5,135.872695400549,-0.0791113607490049,0.244736599308457,-0.323251042028641,0.746505128050349,0.866183414132766
"104415288","AT3G17390",92.308,234,18,0,408,14351.2856736725,-0.52695564787317,0.204997490169045,-2.57054682688374,0.0101538098510054,0.0443598399714614
"104415289","AT2G37280",51.404,356,116,3.02e-104,367,517.07246206448,-0.474233358298598,0.292880666365004,-1.61920335740968,0.105403515871583,0.254603356519802
"104415290","AT2G47070",49.309,217,75,2.21e-50,194,2114.4412374299,-0.0149579052045856,0.180680842009942,-0.0827863377112364,0.934021432760972,0.968551256418091
"104415291","AT1G56720",63.158,209,13,1.55e-75,261,3747.01087670518,-1.23255565214144,0.190290881934282,-6.47721866446079,9.34287514675203e-11,4.45333194072718e-09
"104415293","AT3G17430",68.212,151,19,7.55e-57,202,538.165154483274,-0.50887934616286,0.206147442573696,-2.46852126715537,0.0135672589883872,0.0555808528069558
"104415294","AT3G17440",90.909,33,3,8.08e-11,64.3,1495.29222221509,-0.455166763992854,0.120753852717548,-3.76937674243421,0.000163655703135753,0.00147118083182054
"104415295","AT3G06483",78.889,90,15,4.52e-39,150,1531.41132743821,0.125323179463193,0.170857372234922,0.733495885040763,0.4632560366968,0.663426656694595
"104415296","AT3G17465",85.915,71,10,3.51e-32,129,822.052603573301,0.468519189627353,0.185493416270359,2.52579956231158,0.0115435320252,0.0490048723765748
"104415297","AT3G17470",70.625,320,92,1.56e-144,447,236.828375011674,-0.246014535388474,0.31213313404289,-0.788171804133646,0.430596219320359,0.636207212630864
"104415299","AT3G05850",55.673,661,261,0,761,861.111212909136,0.30635564517376,0.134073766510471,2.28497828581427,0.0223141010280082,0.0814039176222798
"104415300","AT5G48960",85,60,9,3.48e-25,114,638.870372744989,-0.133639097823619,0.167957845751086,-0.795670468539308,0.426223595890756,0.63270869042713
"104415301","AT1G48280",72.131,61,17,2.84e-28,90.1,1460.96417909148,-0.892526380544738,0.246016380490781,-3.62791444522608,0.000285719901414398,0.00236504669349119
"104415303","AT1G48300",50.538,93,42,7.34e-17,83.2,1277.19859145353,0.12334593077949,0.11948367472151,1.03232455033696,0.301920103930171,0.51499354426836
"104415304","AT1G48310",60.417,96,9,4.93e-34,120,1094.74612682919,0.272105776160377,0.196375495886609,1.38564017334167,0.165856804758953,0.348285520771915
"104415305","AT4G04460",33.047,233,77,1.58e-53,97.8,92.3566779487502,-0.843574536310897,0.605829559151641,-1.39242881693025,0.163792583226894,0.345304379043445
"104415306","AT4G04450",92.308,39,3,4.06e-18,89.4,25.7361302039559,0.821531750535857,0.487158535534213,1.68637453849592,0.0917236823813662,0.231301060718266
"104415307","AT5G28050",70.115,87,22,3.33e-33,127,1807.20291285148,0.101700510175634,0.223108810698281,0.455833679796572,0.648509583070008,0.803144458424704
"104415308","AT1G08530",48.889,45,23,0.000155,43.1,241.009511719274,-0.211968923452363,0.219027157126056,-0.967774618607538,0.333156942460579,0.546190018728365
"104415309","AT1G48320",81.538,65,12,6.38e-28,110,1669.805265383,-0.401430508959639,0.285602302372492,-1.40555767801928,0.159855510785732,0.339817803195355
"104415310","AT1G48320",75.714,70,17,6.21e-27,108,190.015250586873,0.996815855526972,0.23710952838481,4.20403120160241,2.62202769250267e-05,0.000307260703600666
"104415313","AT3G17600",54.762,84,26,1.26e-18,84,120.241794283111,-1.62659695416188,0.326429255263938,-4.98299992397029,6.26059752331718e-07,1.16301211924269e-05
"104415314","AT3G05900",53.226,62,28,8.03e-08,57.4,4448.17617963196,0.280536003530891,0.215666590806299,1.3007856362085,0.193331839914979,0.386554089047041
"104415315","AT1G33440",46.97,264,137,4.04e-71,250,1.19771831817478,-2.8751781912267,1.98995856416887,-1.44484324598364,0.148501920744384,NA
"104415316","AT1G16250",59.686,191,77,7.41e-78,258,389.6947694143,0.092664229547158,0.201703991828112,0.459407018707515,0.645941908988207,0.801230330468558
"104415317","AT3G07530",41.017,295,110,5.67e-56,209,69.3454715480893,-0.163005301557946,0.251792961232732,-0.647378309385227,0.517387130615432,0.706456501098726
"104415318","AT1G16250",73.626,182,48,1.71e-87,281,857.696490506977,0.263802884871225,0.189362491834634,1.39311054853249,0.163586363753545,0.345120794203748
"104415320","AT4G05200",41.597,238,130,1.56e-42,169,10.5956959524374,-0.386789577084038,0.60665167793358,-0.637580989475787,0.523746473922799,0.711593143683063
"104415321","AT3G17611",63.019,265,95,4.12e-77,254,371.738226667788,0.403373304514725,0.173426990459239,2.32589692899925,0.0200240499145705,0.0750390336504798
